,Start frame,End frame,Duration (frames),Duration (sec)
595,17001.0,17002.0,2.0,0.06666666666666667
596,17029.0,17035.0,7.0,0.23333333333333334
597,17058.0,17058.0,1.0,0.03333333333333333
598,17097.0,17097.0,1.0,0.03333333333333333
599,17100.0,17102.0,3.0,0.1
600,17107.0,17107.0,1.0,0.03333333333333333
601,17109.0,17115.0,7.0,0.23333333333333334
602,17126.0,17129.0,4.0,0.13333333333333333
603,17132.0,17132.0,1.0,0.03333333333333333
604,17185.0,17185.0,1.0,0.03333333333333333
605,17191.0,17198.0,8.0,0.26666666666666666
606,17202.0,17243.0,42.0,1.4
607,17252.0,17254.0,3.0,0.1
608,17414.0,17414.0,1.0,0.03333333333333333
609,17429.0,17433.0,5.0,0.16666666666666666
610,17446.0,17473.0,28.0,0.9333333333333333
611,17490.0,17492.0,3.0,0.1
612,17502.0,17502.0,1.0,0.03333333333333333
613,17603.0,17614.0,12.0,0.4
614,17626.0,17642.0,17.0,0.5666666666666667
615,17691.0,17692.0,2.0,0.06666666666666667
616,17695.0,17703.0,9.0,0.3
617,17706.0,17718.0,13.0,0.43333333333333335
618,17722.0,17746.0,25.0,0.8333333333333334
619,17759.0,17787.0,29.0,0.9666666666666667
620,17796.0,17832.0,37.0,1.2333333333333334
621,17857.0,17861.0,5.0,0.16666666666666666
622,17863.0,17907.0,45.0,1.5
623,17922.0,17923.0,2.0,0.06666666666666667
624,17933.0,17954.0,22.0,0.7333333333333333
625,17973.0,17980.0,8.0,0.26666666666666666
626,18002.0,18077.0,76.0,2.533333333333333
627,18094.0,18112.0,19.0,0.6333333333333333
628,18134.0,18141.0,8.0,0.26666666666666666
629,18145.0,18145.0,1.0,0.03333333333333333
630,18474.0,18479.0,6.0,0.2
631,18483.0,18502.0,20.0,0.6666666666666666
632,18592.0,18592.0,1.0,0.03333333333333333
633,18596.0,18623.0,28.0,0.9333333333333333
634,18625.0,18625.0,1.0,0.03333333333333333
635,18627.0,18653.0,27.0,0.9
636,18666.0,18670.0,5.0,0.16666666666666666
637,18690.0,18698.0,9.0,0.3
638,18708.0,18718.0,11.0,0.36666666666666664
639,18722.0,18727.0,6.0,0.2
640,18822.0,18826.0,5.0,0.16666666666666666
641,18956.0,18975.0,20.0,0.6666666666666666
642,18997.0,19037.0,41.0,1.3666666666666667
643,19044.0,19065.0,22.0,0.7333333333333333
644,19087.0,19093.0,7.0,0.23333333333333334
645,19096.0,19104.0,9.0,0.3
646,19146.0,19147.0,2.0,0.06666666666666667
647,19155.0,19164.0,10.0,0.3333333333333333
648,19172.0,19173.0,2.0,0.06666666666666667
649,19198.0,19216.0,19.0,0.6333333333333333
650,19238.0,19256.0,19.0,0.6333333333333333
651,19300.0,19319.0,20.0,0.6666666666666666
652,19331.0,19359.0,29.0,0.9666666666666667
653,19364.0,19369.0,6.0,0.2
654,19379.0,19390.0,12.0,0.4
655,19435.0,19483.0,49.0,1.6333333333333333
656,19489.0,19509.0,21.0,0.7
657,19571.0,19588.0,18.0,0.6
658,19609.0,19670.0,62.0,2.066666666666667
659,19674.0,19674.0,1.0,0.03333333333333333
660,19684.0,19689.0,6.0,0.2
661,19693.0,19702.0,10.0,0.3333333333333333
662,19705.0,19750.0,46.0,1.5333333333333334
663,19775.0,19778.0,4.0,0.13333333333333333
664,19788.0,19795.0,8.0,0.26666666666666666
665,19804.0,19843.0,40.0,1.3333333333333333
666,19847.0,19859.0,13.0,0.43333333333333335
667,19866.0,19869.0,4.0,0.13333333333333333
668,19884.0,19888.0,5.0,0.16666666666666666
669,19893.0,19898.0,6.0,0.2
670,19912.0,19925.0,14.0,0.4666666666666667
671,19932.0,19967.0,36.0,1.2
672,19969.0,20008.0,40.0,1.3333333333333333
673,20014.0,20021.0,8.0,0.26666666666666666
674,20027.0,20027.0,1.0,0.03333333333333333
675,20077.0,20087.0,11.0,0.36666666666666664
676,20141.0,20181.0,41.0,1.3666666666666667
677,20189.0,20189.0,1.0,0.03333333333333333
678,20195.0,20200.0,6.0,0.2
679,20265.0,20310.0,46.0,1.5333333333333334
680,20323.0,20326.0,4.0,0.13333333333333333
681,20330.0,20379.0,50.0,1.6666666666666667
682,20391.0,20413.0,23.0,0.7666666666666667
683,20421.0,20426.0,6.0,0.2
684,20429.0,20433.0,5.0,0.16666666666666666
685,20437.0,20447.0,11.0,0.36666666666666664
686,20476.0,20517.0,42.0,1.4
687,20528.0,20591.0,64.0,2.1333333333333333
688,20610.0,20633.0,24.0,0.8
689,20651.0,20682.0,32.0,1.0666666666666667
690,20684.0,20687.0,4.0,0.13333333333333333
691,20752.0,20776.0,25.0,0.8333333333333334
692,20800.0,20802.0,3.0,0.1
693,20806.0,20810.0,5.0,0.16666666666666666
694,20830.0,20852.0,23.0,0.7666666666666667
695,20857.0,20862.0,6.0,0.2
696,20866.0,20866.0,1.0,0.03333333333333333
697,20879.0,20892.0,14.0,0.4666666666666667
698,20896.0,20896.0,1.0,0.03333333333333333
699,20911.0,20915.0,5.0,0.16666666666666666
700,20918.0,20927.0,10.0,0.3333333333333333
701,20945.0,20962.0,18.0,0.6
702,20986.0,20987.0,2.0,0.06666666666666667
703,20989.0,20994.0,6.0,0.2
704,20999.0,21004.0,6.0,0.2
705,21033.0,21051.0,19.0,0.6333333333333333
706,21056.0,21060.0,5.0,0.16666666666666666
707,21074.0,21094.0,21.0,0.7
708,21116.0,21157.0,42.0,1.4
709,21172.0,21177.0,6.0,0.2
710,21180.0,21180.0,1.0,0.03333333333333333
711,21186.0,21186.0,1.0,0.03333333333333333
712,21207.0,21225.0,19.0,0.6333333333333333
713,21255.0,21266.0,12.0,0.4
714,21269.0,21271.0,3.0,0.1
715,21334.0,21339.0,6.0,0.2
716,21349.0,21366.0,18.0,0.6
717,21404.0,21415.0,12.0,0.4
718,21422.0,21423.0,2.0,0.06666666666666667
719,21434.0,21453.0,20.0,0.6666666666666666
720,21467.0,21489.0,23.0,0.7666666666666667
721,21501.0,21502.0,2.0,0.06666666666666667
722,21514.0,21520.0,7.0,0.23333333333333334
723,21548.0,21564.0,17.0,0.5666666666666667
724,21568.0,21594.0,27.0,0.9
725,21613.0,21644.0,32.0,1.0666666666666667
726,21665.0,21694.0,30.0,1.0
727,21713.0,21715.0,3.0,0.1
728,21786.0,21792.0,7.0,0.23333333333333334
729,21804.0,21809.0,6.0,0.2
730,21829.0,21835.0,7.0,0.23333333333333334
731,21870.0,21897.0,28.0,0.9333333333333333
732,21906.0,21950.0,45.0,1.5
733,21956.0,22002.0,47.0,1.5666666666666667
734,22032.0,22082.0,51.0,1.7
735,22156.0,22161.0,6.0,0.2
736,22184.0,22232.0,49.0,1.6333333333333333
737,22246.0,22261.0,16.0,0.5333333333333333
738,22275.0,22280.0,6.0,0.2
739,22295.0,22329.0,35.0,1.1666666666666667
740,22365.0,22379.0,15.0,0.5
741,22381.0,22383.0,3.0,0.1
742,22385.0,22388.0,4.0,0.13333333333333333
743,22390.0,22390.0,1.0,0.03333333333333333
744,22394.0,22398.0,5.0,0.16666666666666666
745,22405.0,22413.0,9.0,0.3
746,22418.0,22463.0,46.0,1.5333333333333334
747,22500.0,22527.0,28.0,0.9333333333333333
748,22530.0,22532.0,3.0,0.1
749,22537.0,22541.0,5.0,0.16666666666666666
750,22549.0,22556.0,8.0,0.26666666666666666
751,22582.0,22586.0,5.0,0.16666666666666666
752,22612.0,22613.0,2.0,0.06666666666666667
753,22615.0,22621.0,7.0,0.23333333333333334
754,22627.0,22632.0,6.0,0.2
755,22640.0,22682.0,43.0,1.4333333333333333
756,22686.0,22689.0,4.0,0.13333333333333333
757,22694.0,22760.0,67.0,2.2333333333333334
758,22767.0,22767.0,1.0,0.03333333333333333
759,22769.0,22774.0,6.0,0.2
760,22790.0,22822.0,33.0,1.1
761,22830.0,22837.0,8.0,0.26666666666666666
762,22866.0,22871.0,6.0,0.2
763,22874.0,22904.0,31.0,1.0333333333333334
764,22912.0,22947.0,36.0,1.2
765,22952.0,22969.0,18.0,0.6
766,22984.0,22993.0,10.0,0.3333333333333333
767,22997.0,23030.0,34.0,1.1333333333333333
768,23034.0,23052.0,19.0,0.6333333333333333
769,23055.0,23060.0,6.0,0.2
770,23230.0,23234.0,5.0,0.16666666666666666
771,23236.0,23237.0,2.0,0.06666666666666667
772,23328.0,23330.0,3.0,0.1
773,23334.0,23336.0,3.0,0.1
774,23386.0,23397.0,12.0,0.4
775,23400.0,23400.0,1.0,0.03333333333333333
776,23402.0,23403.0,2.0,0.06666666666666667
777,23408.0,23413.0,6.0,0.2
778,23433.0,23438.0,6.0,0.2
779,23442.0,23471.0,30.0,1.0
780,23501.0,23527.0,27.0,0.9
781,23533.0,23541.0,9.0,0.3
782,23543.0,23548.0,6.0,0.2
783,23563.0,23563.0,1.0,0.03333333333333333
784,23678.0,23693.0,16.0,0.5333333333333333
785,23708.0,23724.0,17.0,0.5666666666666667
786,23726.0,23727.0,2.0,0.06666666666666667
787,23749.0,23751.0,3.0,0.1
788,23753.0,23769.0,17.0,0.5666666666666667
789,23813.0,23817.0,5.0,0.16666666666666666
790,23881.0,23892.0,12.0,0.4
791,23902.0,23911.0,10.0,0.3333333333333333
792,23918.0,23918.0,1.0,0.03333333333333333
793,23925.0,23925.0,1.0,0.03333333333333333
794,23933.0,23934.0,2.0,0.06666666666666667
795,23956.0,23986.0,31.0,1.0333333333333334
796,23989.0,24002.0,14.0,0.4666666666666667
797,24012.0,24018.0,7.0,0.23333333333333334
798,24022.0,24028.0,7.0,0.23333333333333334
799,24032.0,24041.0,10.0,0.3333333333333333
800,24055.0,24066.0,12.0,0.4
801,24086.0,24093.0,8.0,0.26666666666666666
802,24258.0,24290.0,33.0,1.1
803,24354.0,24358.0,5.0,0.16666666666666666
804,24426.0,24426.0,1.0,0.03333333333333333
805,24445.0,24451.0,7.0,0.23333333333333334
806,24453.0,24459.0,7.0,0.23333333333333334
807,24466.0,24474.0,9.0,0.3
808,24499.0,24517.0,19.0,0.6333333333333333
809,24535.0,24544.0,10.0,0.3333333333333333
810,24581.0,24610.0,30.0,1.0
811,24612.0,24629.0,18.0,0.6
812,24651.0,24674.0,24.0,0.8
813,24697.0,24704.0,8.0,0.26666666666666666
814,24711.0,24711.0,1.0,0.03333333333333333
815,24775.0,24775.0,1.0,0.03333333333333333
816,24781.0,24781.0,1.0,0.03333333333333333
817,24800.0,24807.0,8.0,0.26666666666666666
818,24819.0,24820.0,2.0,0.06666666666666667
819,24822.0,24822.0,1.0,0.03333333333333333
820,24826.0,24826.0,1.0,0.03333333333333333
821,25001.0,25002.0,2.0,0.06666666666666667
822,25255.0,25260.0,6.0,0.2
823,25270.0,25270.0,1.0,0.03333333333333333
824,25295.0,25300.0,6.0,0.2
825,25501.0,25518.0,18.0,0.6
826,25522.0,25525.0,4.0,0.13333333333333333
827,25527.0,25527.0,1.0,0.03333333333333333
828,25533.0,25534.0,2.0,0.06666666666666667
829,25541.0,25541.0,1.0,0.03333333333333333
830,25543.0,25548.0,6.0,0.2
831,25553.0,25553.0,1.0,0.03333333333333333
832,25555.0,25556.0,2.0,0.06666666666666667
833,25576.0,25576.0,1.0,0.03333333333333333
834,25578.0,25579.0,2.0,0.06666666666666667
835,25584.0,25584.0,1.0,0.03333333333333333
836,25586.0,25586.0,1.0,0.03333333333333333
837,25593.0,25593.0,1.0,0.03333333333333333
838,25598.0,25598.0,1.0,0.03333333333333333
839,25604.0,25604.0,1.0,0.03333333333333333
840,25608.0,25609.0,2.0,0.06666666666666667
841,25611.0,25619.0,9.0,0.3
842,25621.0,25670.0,50.0,1.6666666666666667
843,25685.0,25691.0,7.0,0.23333333333333334
844,25693.0,25701.0,9.0,0.3
845,25704.0,25707.0,4.0,0.13333333333333333
846,25714.0,25719.0,6.0,0.2
847,25740.0,25771.0,32.0,1.0666666666666667
848,25778.0,25778.0,1.0,0.03333333333333333
849,25782.0,25784.0,3.0,0.1
850,25787.0,25789.0,3.0,0.1
851,25791.0,25791.0,1.0,0.03333333333333333
852,25794.0,25804.0,11.0,0.36666666666666664
853,25806.0,25836.0,31.0,1.0333333333333334
854,25877.0,25911.0,35.0,1.1666666666666667
855,25917.0,25924.0,8.0,0.26666666666666666
856,25937.0,25937.0,1.0,0.03333333333333333
857,25996.0,25996.0,1.0,0.03333333333333333
858,25999.0,25999.0,1.0,0.03333333333333333
859,26001.0,26002.0,2.0,0.06666666666666667
860,26012.0,26025.0,14.0,0.4666666666666667
861,26031.0,26074.0,44.0,1.4666666666666666
862,26094.0,26110.0,17.0,0.5666666666666667
863,26119.0,26125.0,7.0,0.23333333333333334
864,26133.0,26133.0,1.0,0.03333333333333333
865,26138.0,26160.0,23.0,0.7666666666666667
866,26170.0,26171.0,2.0,0.06666666666666667
867,26173.0,26173.0,1.0,0.03333333333333333
868,26205.0,26230.0,26.0,0.8666666666666667
869,26232.0,26249.0,18.0,0.6
870,26264.0,26274.0,11.0,0.36666666666666664
871,26285.0,26297.0,13.0,0.43333333333333335
872,26313.0,26324.0,12.0,0.4
873,26340.0,26353.0,14.0,0.4666666666666667
874,26355.0,26355.0,1.0,0.03333333333333333
875,26368.0,26375.0,8.0,0.26666666666666666
876,26394.0,26414.0,21.0,0.7
877,26417.0,26419.0,3.0,0.1
878,26465.0,26502.0,38.0,1.2666666666666666
879,26545.0,26561.0,17.0,0.5666666666666667
880,26573.0,26590.0,18.0,0.6
881,26596.0,26604.0,9.0,0.3
882,26656.0,26710.0,55.0,1.8333333333333333
883,26712.0,26712.0,1.0,0.03333333333333333
884,26729.0,26769.0,41.0,1.3666666666666667
885,26778.0,26783.0,6.0,0.2
886,26794.0,26820.0,27.0,0.9
887,26833.0,26863.0,31.0,1.0333333333333334
888,26865.0,26865.0,1.0,0.03333333333333333
889,26867.0,26871.0,5.0,0.16666666666666666
890,26874.0,26877.0,4.0,0.13333333333333333
891,26927.0,26939.0,13.0,0.43333333333333335
892,26945.0,26952.0,8.0,0.26666666666666666
893,26957.0,26985.0,29.0,0.9666666666666667
894,26989.0,27002.0,14.0,0.4666666666666667
895,27009.0,27018.0,10.0,0.3333333333333333
896,27027.0,27047.0,21.0,0.7
897,27051.0,27060.0,10.0,0.3333333333333333
898,27065.0,27110.0,46.0,1.5333333333333334
899,27150.0,27171.0,22.0,0.7333333333333333
900,27200.0,27247.0,48.0,1.6
901,27253.0,27269.0,17.0,0.5666666666666667
902,27271.0,27283.0,13.0,0.43333333333333335
903,27303.0,27316.0,14.0,0.4666666666666667
904,27332.0,27374.0,43.0,1.4333333333333333
905,27376.0,27378.0,3.0,0.1
906,27380.0,27392.0,13.0,0.43333333333333335
907,27395.0,27398.0,4.0,0.13333333333333333
908,27413.0,27419.0,7.0,0.23333333333333334
909,27422.0,27428.0,7.0,0.23333333333333334
910,27439.0,27439.0,1.0,0.03333333333333333
911,27445.0,27445.0,1.0,0.03333333333333333
912,27471.0,27474.0,4.0,0.13333333333333333
913,27476.0,27476.0,1.0,0.03333333333333333
914,27480.0,27480.0,1.0,0.03333333333333333
915,27483.0,27490.0,8.0,0.26666666666666666
916,27495.0,27508.0,14.0,0.4666666666666667
917,27522.0,27524.0,3.0,0.1
918,27526.0,27531.0,6.0,0.2
919,27561.0,27604.0,44.0,1.4666666666666666
920,27611.0,27612.0,2.0,0.06666666666666667
921,27623.0,27637.0,15.0,0.5
922,27656.0,27656.0,1.0,0.03333333333333333
923,27658.0,27658.0,1.0,0.03333333333333333
924,27669.0,27683.0,15.0,0.5
925,27685.0,27691.0,7.0,0.23333333333333334
926,27699.0,27727.0,29.0,0.9666666666666667
927,27764.0,27776.0,13.0,0.43333333333333335
928,27810.0,27818.0,9.0,0.3
929,27826.0,27837.0,12.0,0.4
930,27844.0,27852.0,9.0,0.3
931,27869.0,27869.0,1.0,0.03333333333333333
932,27871.0,27871.0,1.0,0.03333333333333333
933,27877.0,27877.0,1.0,0.03333333333333333
934,27889.0,27900.0,12.0,0.4
935,27988.0,27994.0,7.0,0.23333333333333334
936,28001.0,28002.0,2.0,0.06666666666666667
937,28308.0,28320.0,13.0,0.43333333333333335
938,28328.0,28328.0,1.0,0.03333333333333333
939,28330.0,28334.0,5.0,0.16666666666666666
940,28347.0,28349.0,3.0,0.1
941,28353.0,28353.0,1.0,0.03333333333333333
942,28355.0,28356.0,2.0,0.06666666666666667
943,28358.0,28360.0,3.0,0.1
944,28378.0,28383.0,6.0,0.2
945,28430.0,28431.0,2.0,0.06666666666666667
946,28480.0,28492.0,13.0,0.43333333333333335
947,28501.0,28502.0,2.0,0.06666666666666667
948,28514.0,28546.0,33.0,1.1
949,28556.0,28563.0,8.0,0.26666666666666666
950,28570.0,28570.0,1.0,0.03333333333333333
951,28595.0,28599.0,5.0,0.16666666666666666
952,28604.0,28618.0,15.0,0.5
953,28623.0,28627.0,5.0,0.16666666666666666
954,28629.0,28629.0,1.0,0.03333333333333333
955,28632.0,28633.0,2.0,0.06666666666666667
956,28657.0,28692.0,36.0,1.2
957,28698.0,28703.0,6.0,0.2
958,28706.0,28708.0,3.0,0.1
959,28723.0,28725.0,3.0,0.1
960,28737.0,28738.0,2.0,0.06666666666666667
961,28747.0,28797.0,51.0,1.7
962,28828.0,28838.0,11.0,0.36666666666666664
963,28844.0,28844.0,1.0,0.03333333333333333
964,28873.0,28916.0,44.0,1.4666666666666666
965,28919.0,28921.0,3.0,0.1
966,28923.0,28923.0,1.0,0.03333333333333333
967,28940.0,28954.0,15.0,0.5
968,28957.0,28969.0,13.0,0.43333333333333335
969,28975.0,28992.0,18.0,0.6
970,29001.0,29002.0,2.0,0.06666666666666667
971,29011.0,29011.0,1.0,0.03333333333333333
972,29019.0,29037.0,19.0,0.6333333333333333
973,29045.0,29048.0,4.0,0.13333333333333333
974,29083.0,29083.0,1.0,0.03333333333333333
975,29086.0,29105.0,20.0,0.6666666666666666
976,29109.0,29137.0,29.0,0.9666666666666667
977,29139.0,29142.0,4.0,0.13333333333333333
978,29155.0,29158.0,4.0,0.13333333333333333
979,29160.0,29187.0,28.0,0.9333333333333333
980,29195.0,29212.0,18.0,0.6
981,29234.0,29252.0,19.0,0.6333333333333333
982,29310.0,29312.0,3.0,0.1
983,29327.0,29388.0,62.0,2.066666666666667
984,29402.0,29411.0,10.0,0.3333333333333333
985,29422.0,29435.0,14.0,0.4666666666666667
986,29481.0,29507.0,27.0,0.9
987,29514.0,29523.0,10.0,0.3333333333333333
988,29535.0,29595.0,61.0,2.033333333333333
989,29603.0,29607.0,5.0,0.16666666666666666
990,29616.0,29617.0,2.0,0.06666666666666667
991,29649.0,29654.0,6.0,0.2
992,29658.0,29696.0,39.0,1.3
993,29705.0,29713.0,9.0,0.3
994,29721.0,29731.0,11.0,0.36666666666666664
995,29735.0,29736.0,2.0,0.06666666666666667
996,29750.0,29756.0,7.0,0.23333333333333334
997,29761.0,29783.0,23.0,0.7666666666666667
998,29793.0,29795.0,3.0,0.1
999,29812.0,29818.0,7.0,0.23333333333333334
1000,29821.0,29823.0,3.0,0.1
1001,29831.0,29834.0,4.0,0.13333333333333333
1002,29847.0,29852.0,6.0,0.2
1003,29855.0,29855.0,1.0,0.03333333333333333
1004,29857.0,29858.0,2.0,0.06666666666666667
1005,29863.0,29905.0,43.0,1.4333333333333333
1006,30001.0,30002.0,2.0,0.06666666666666667
1007,30013.0,30031.0,19.0,0.6333333333333333
1008,30067.0,30067.0,1.0,0.03333333333333333
1009,30069.0,30070.0,2.0,0.06666666666666667
1010,30134.0,30162.0,29.0,0.9666666666666667
1011,30164.0,30165.0,2.0,0.06666666666666667
1012,30180.0,30189.0,10.0,0.3333333333333333
1013,30191.0,30200.0,10.0,0.3333333333333333
1014,30215.0,30223.0,9.0,0.3
1015,30230.0,30236.0,7.0,0.23333333333333334
1016,30241.0,30250.0,10.0,0.3333333333333333
1017,30258.0,30258.0,1.0,0.03333333333333333
1018,30261.0,30277.0,17.0,0.5666666666666667
1019,30288.0,30290.0,3.0,0.1
1020,30315.0,30319.0,5.0,0.16666666666666666
1021,30328.0,30330.0,3.0,0.1
1022,30355.0,30356.0,2.0,0.06666666666666667
1023,30363.0,30365.0,3.0,0.1
1024,30373.0,30380.0,8.0,0.26666666666666666
1025,30399.0,30414.0,16.0,0.5333333333333333
1026,30417.0,30419.0,3.0,0.1
1027,30501.0,30502.0,2.0,0.06666666666666667
1028,30505.0,30512.0,8.0,0.26666666666666666
1029,30525.0,30533.0,9.0,0.3
1030,30595.0,30599.0,5.0,0.16666666666666666
1031,30624.0,30638.0,15.0,0.5
1032,30652.0,30660.0,9.0,0.3
1033,30668.0,30671.0,4.0,0.13333333333333333
1034,30685.0,30728.0,44.0,1.4666666666666666
1035,30768.0,30799.0,32.0,1.0666666666666667
1036,30818.0,30818.0,1.0,0.03333333333333333
1037,30824.0,30829.0,6.0,0.2
1038,30834.0,30840.0,7.0,0.23333333333333334
1039,30872.0,30881.0,10.0,0.3333333333333333
1040,30916.0,30916.0,1.0,0.03333333333333333
1041,30935.0,30948.0,14.0,0.4666666666666667
1042,30959.0,30959.0,1.0,0.03333333333333333
1043,30984.0,30986.0,3.0,0.1
1044,31001.0,31002.0,2.0,0.06666666666666667
1045,31009.0,31015.0,7.0,0.23333333333333334
1046,31034.0,31049.0,16.0,0.5333333333333333
1047,31101.0,31140.0,40.0,1.3333333333333333
1048,31147.0,31179.0,33.0,1.1
1049,31205.0,31210.0,6.0,0.2
1050,31221.0,31225.0,5.0,0.16666666666666666
1051,31237.0,31276.0,40.0,1.3333333333333333
1052,31321.0,31322.0,2.0,0.06666666666666667
1053,31334.0,31360.0,27.0,0.9
1054,31382.0,31388.0,7.0,0.23333333333333334
1055,31402.0,31407.0,6.0,0.2
1056,31415.0,31415.0,1.0,0.03333333333333333
1057,31435.0,31442.0,8.0,0.26666666666666666
1058,31446.0,31451.0,6.0,0.2
1059,31459.0,31460.0,2.0,0.06666666666666667
1060,31501.0,31528.0,28.0,0.9333333333333333
1061,31555.0,31559.0,5.0,0.16666666666666666
1062,31561.0,31561.0,1.0,0.03333333333333333
1063,31563.0,31565.0,3.0,0.1
1064,31567.0,31574.0,8.0,0.26666666666666666
1065,31577.0,31597.0,21.0,0.7
1066,31599.0,31607.0,9.0,0.3
1067,31650.0,31653.0,4.0,0.13333333333333333
1068,31660.0,31670.0,11.0,0.36666666666666664
1069,31796.0,31801.0,6.0,0.2
1070,31806.0,31806.0,1.0,0.03333333333333333
1071,31919.0,31927.0,9.0,0.3
1072,31933.0,31933.0,1.0,0.03333333333333333
1073,31935.0,31935.0,1.0,0.03333333333333333
1074,31982.0,31994.0,13.0,0.43333333333333335
1075,32001.0,32002.0,2.0,0.06666666666666667
1076,32032.0,32034.0,3.0,0.1
1077,32084.0,32120.0,37.0,1.2333333333333334
1078,32138.0,32144.0,7.0,0.23333333333333334
1079,32181.0,32200.0,20.0,0.6666666666666666
1080,32212.0,32223.0,12.0,0.4
1081,32233.0,32242.0,10.0,0.3333333333333333
1082,32250.0,32253.0,4.0,0.13333333333333333
1083,32257.0,32259.0,3.0,0.1
1084,32344.0,32348.0,5.0,0.16666666666666666
1085,32368.0,32371.0,4.0,0.13333333333333333
1086,32374.0,32375.0,2.0,0.06666666666666667
1087,32380.0,32390.0,11.0,0.36666666666666664
1088,32393.0,32418.0,26.0,0.8666666666666667
1089,32421.0,32438.0,18.0,0.6
1090,32446.0,32454.0,9.0,0.3
1091,32475.0,32479.0,5.0,0.16666666666666666
1092,32485.0,32492.0,8.0,0.26666666666666666
1093,32497.0,32538.0,42.0,1.4
1094,32553.0,32565.0,13.0,0.43333333333333335
1095,32570.0,32572.0,3.0,0.1
1096,32579.0,32581.0,3.0,0.1
1097,32591.0,32614.0,24.0,0.8
1098,32621.0,32645.0,25.0,0.8333333333333334
1099,32647.0,32666.0,20.0,0.6666666666666666
1100,32677.0,32684.0,8.0,0.26666666666666666
1101,32694.0,32694.0,1.0,0.03333333333333333
1102,32696.0,32696.0,1.0,0.03333333333333333
1103,32699.0,32699.0,1.0,0.03333333333333333
1104,32702.0,32702.0,1.0,0.03333333333333333
1105,32704.0,32704.0,1.0,0.03333333333333333
1106,32707.0,32734.0,28.0,0.9333333333333333
1107,32737.0,32751.0,15.0,0.5
1108,32762.0,32767.0,6.0,0.2
1109,32769.0,32769.0,1.0,0.03333333333333333
1110,32771.0,32780.0,10.0,0.3333333333333333
1111,32783.0,32783.0,1.0,0.03333333333333333
1112,32785.0,32785.0,1.0,0.03333333333333333
1113,32794.0,32794.0,1.0,0.03333333333333333
1114,32797.0,32798.0,2.0,0.06666666666666667
1115,32800.0,32801.0,2.0,0.06666666666666667
1116,32805.0,32810.0,6.0,0.2
1117,32812.0,32814.0,3.0,0.1
1118,32816.0,32816.0,1.0,0.03333333333333333
1119,32818.0,32818.0,1.0,0.03333333333333333
1120,32820.0,32823.0,4.0,0.13333333333333333
1121,32829.0,32829.0,1.0,0.03333333333333333
1122,32836.0,32840.0,5.0,0.16666666666666666
1123,32851.0,32854.0,4.0,0.13333333333333333
1124,32883.0,32927.0,45.0,1.5
1125,32967.0,32970.0,4.0,0.13333333333333333
1126,32980.0,32983.0,4.0,0.13333333333333333
1127,32986.0,32986.0,1.0,0.03333333333333333
1128,32989.0,33012.0,24.0,0.8
1129,33016.0,33016.0,1.0,0.03333333333333333
1130,33019.0,33022.0,4.0,0.13333333333333333
1131,33025.0,33025.0,1.0,0.03333333333333333
1132,33027.0,33027.0,1.0,0.03333333333333333
1133,33032.0,33036.0,5.0,0.16666666666666666
1134,33046.0,33047.0,2.0,0.06666666666666667
1135,33052.0,33054.0,3.0,0.1
1136,33059.0,33063.0,5.0,0.16666666666666666
1137,33066.0,33072.0,7.0,0.23333333333333334
1138,33078.0,33078.0,1.0,0.03333333333333333
1139,33085.0,33093.0,9.0,0.3
1140,33095.0,33113.0,19.0,0.6333333333333333
1141,33115.0,33117.0,3.0,0.1
1142,33120.0,33151.0,32.0,1.0666666666666667
1143,33193.0,33213.0,21.0,0.7
1144,33216.0,33224.0,9.0,0.3
1145,33227.0,33227.0,1.0,0.03333333333333333
1146,33231.0,33240.0,10.0,0.3333333333333333
1147,33246.0,33246.0,1.0,0.03333333333333333
1148,33322.0,33353.0,32.0,1.0666666666666667
1149,33359.0,33367.0,9.0,0.3
1150,33371.0,33386.0,16.0,0.5333333333333333
1151,33391.0,33391.0,1.0,0.03333333333333333
1152,33395.0,33403.0,9.0,0.3
1153,33410.0,33419.0,10.0,0.3333333333333333
1154,33435.0,33452.0,18.0,0.6
1155,33501.0,33507.0,7.0,0.23333333333333334
1156,33521.0,33523.0,3.0,0.1
1157,33533.0,33542.0,10.0,0.3333333333333333
1158,33559.0,33560.0,2.0,0.06666666666666667
1159,33564.0,33585.0,22.0,0.7333333333333333
1160,33619.0,33651.0,33.0,1.1
1161,33712.0,33737.0,26.0,0.8666666666666667
1162,33751.0,33760.0,10.0,0.3333333333333333
1163,33785.0,33794.0,10.0,0.3333333333333333
1164,33801.0,33837.0,37.0,1.2333333333333334
1165,33857.0,33865.0,9.0,0.3
1166,33874.0,33880.0,7.0,0.23333333333333334
1167,33918.0,33925.0,8.0,0.26666666666666666
1168,33943.0,33959.0,17.0,0.5666666666666667
1169,33962.0,33973.0,12.0,0.4
1170,33975.0,33982.0,8.0,0.26666666666666666
1171,33989.0,34000.0,12.0,0.4
1172,34002.0,34002.0,1.0,0.03333333333333333
1173,34016.0,34022.0,7.0,0.23333333333333334
1174,34031.0,34035.0,5.0,0.16666666666666666
1175,34046.0,34052.0,7.0,0.23333333333333334
1176,34066.0,34069.0,4.0,0.13333333333333333
1177,34072.0,34073.0,2.0,0.06666666666666667
1178,34077.0,34077.0,1.0,0.03333333333333333
1179,34085.0,34085.0,1.0,0.03333333333333333
